id,text,label,words
609,"Of the price , Kesko 's share is 10 mln euro $ 15.5 mln and it will recognize a gain of 4.0 mln euro $ 6.2 mln on the disposal which will be included in the result for the second quarter of 2008 .",1,"['of', 'the', 'price', 'kesko', 's', 'share', 'is', 'mln', 'euro', 'mln', 'and', 'it', 'will', 'recognize', 'a', 'gain', 'of', 'mln', 'euro', 'mln', 'on', 'the', 'disposal', 'which', 'will', 'be', 'included', 'in', 'the', 'result', 'for', 'the', 'second', 'quarter', 'of']"
610,Olvi has posted a strong set of figures for the first six months of this year .,1,"['olvi', 'has', 'posted', 'a', 'strong', 'set', 'of', 'figures', 'for', 'the', 'first', 'six', 'months', 'of', 'this', 'year']"
611,Operating profit improved by 27 % to EUR 579.8 mn from EUR 457.2 mn in 2006 .,1,"['operating', 'profit', 'improved', 'by', 'to', 'eur', 'mn', 'from', 'eur', 'mn', 'in']"
612,Our standardised services have met with a positive reception among our customers as well as at Itella .,1,"['our', 'standardised', 'services', 'have', 'met', 'with', 'a', 'positive', 'reception', 'among', 'our', 'customers', 'as', 'well', 'as', 'at', 'itella']"
613,Performance in the second half of 2009 exceeded expectations .,1,"['performance', 'in', 'the', 'second', 'half', 'of', 'exceeded', 'expectations']"
614,Ponsse projects the forest machine markets to improve more than expected in 2010 from the previous year .,1,"['ponsse', 'projects', 'the', 'forest', 'machine', 'markets', 'to', 'improve', 'more', 'than', 'expected', 'in', 'from', 'the', 'previous', 'year']"
615,"Ragutis , which is based in Lithuania 's second-largest city Kaunas , boosted its sales last year 22.3 per cent to 36.4 million liters .",1,"['ragutis', 'which', 'is', 'based', 'in', 'lithuania', 's', 'second', 'largest', 'city', 'kaunas', 'boosted', 'its', 'sales', 'last', 'year', 'per', 'cent', 'to', 'million', 'liters']"
616,"Raisio 's bid to buy Glisten is a `` win-win '' deal for both companies , the chairman of the UK snacks firm told just-food today 10 February .",1,"['raisio', 's', 'bid', 'to', 'buy', 'glisten', 'is', 'a', 'win', 'win', 'deal', 'for', 'both', 'companies', 'the', 'chairman', 'of', 'the', 'uk', 'snacks', 'firm', 'told', 'just', 'food', 'today', 'february']"
617,Stora Enso owns 43 percent of Bergvik and earns therefore SEK 1.5 bn on the value appreciation .,1,"['stora', 'enso', 'owns', 'percent', 'of', 'bergvik', 'and', 'earns', 'therefore', 'sek', 'bn', 'on', 'the', 'value', 'appreciation']"
618,Talvivaara also maintains its assumption of turning cash flow positive before the year end .,1,"['talvivaara', 'also', 'maintains', 'its', 'assumption', 'of', 'turning', 'cash', 'flow', 'positive', 'before', 'the', 'year', 'end']"
619,"Thanksto improvements in demand and the adjustments we have made , theutilization rates of Cramo 's fleet have substantiallyimproved . ''",1,"['thanksto', 'improvements', 'in', 'demand', 'and', 'the', 'adjustments', 'we', 'have', 'made', 'theutilization', 'rates', 'of', 'cramo', 's', 'fleet', 'have', 'substantiallyimproved']"
620,The acquisition is expected to improve access to chrome ore resources in Turkey .,1,"['the', 'acquisition', 'is', 'expected', 'to', 'improve', 'access', 'to', 'chrome', 'ore', 'resources', 'in', 'turkey']"
621,The aim is an annual improvement in Ruukki Construction 's operating profit of more than EUR 3 million USD 4.1 m starting in 2009 .,1,"['the', 'aim', 'is', 'an', 'annual', 'improvement', 'in', 'ruukki', 'construction', 's', 'operating', 'profit', 'of', 'more', 'than', 'eur', 'million', 'usd', 'm', 'starting', 'in']"
622,"The company estimates that the trend in demand for sports equipment will be steady in 2006 , '' Amer 's report said .",1,"['the', 'company', 'estimates', 'that', 'the', 'trend', 'in', 'demand', 'for', 'sports', 'equipment', 'will', 'be', 'steady', 'in', 'amer', 's', 'report', 'said']"
623,The estimated synergy benefits are at least EUR7m annually .,1,"['the', 'estimated', 'synergy', 'benefits', 'are', 'at', 'least', 'eur', 'm', 'annually']"
624,The Group 's business is balanced by its broad portfolio of sports and presence in all major markets .,1,"['the', 'group', 's', 'business', 'is', 'balanced', 'by', 'its', 'broad', 'portfolio', 'of', 'sports', 'and', 'presence', 'in', 'all', 'major', 'markets']"
625,The objective of the planned measures is to achieve significant savings in the next few years .,1,"['the', 'objective', 'of', 'the', 'planned', 'measures', 'is', 'to', 'achieve', 'significant', 'savings', 'in', 'the', 'next', 'few', 'years']"
626,The rebuilds are designed to improve the machines ' performance and product quality .,1,"['the', 'rebuilds', 'are', 'designed', 'to', 'improve', 'the', 'machines', 'performance', 'and', 'product', 'quality']"
627,"The transaction will have a positive impact of around EUR2m on earnings , which Ruukki will recognize during the fourth quarter of this year .",1,"['the', 'transaction', 'will', 'have', 'a', 'positive', 'impact', 'of', 'around', 'eur', 'm', 'on', 'earnings', 'which', 'ruukki', 'will', 'recognize', 'during', 'the', 'fourth', 'quarter', 'of', 'this', 'year']"
628,"When the situation normalises , the company will be able to increase the amount of residential units for sale in St Petersburg and Moscow , in particular .",1,"['when', 'the', 'situation', 'normalises', 'the', 'company', 'will', 'be', 'able', 'to', 'increase', 'the', 'amount', 'of', 'residential', 'units', 'for', 'sale', 'in', 'st', 'petersburg', 'and', 'moscow', 'in', 'particular']"
629,"` This is a repeat order to follow successfully installed 159 elevators in the same Delhi metro system , ' Kone spokeswoman told Thomson Financial News .",1,"['this', 'is', 'a', 'repeat', 'order', 'to', 'follow', 'successfully', 'installed', 'elevators', 'in', 'the', 'same', 'delhi', 'metro', 'system', 'kone', 'spokeswoman', 'told', 'thomson', 'financial', 'news']"
630,"`` Our customers now have the chance to make bookings for all the services they want at one location , '' said Mikko Tuomainen , in-charge of Finnair 's Internet ( sales ) .",1,"['our', 'customers', 'now', 'have', 'the', 'chance', 'to', 'make', 'bookings', 'for', 'all', 'the', 'services', 'they', 'want', 'at', 'one', 'location', 'said', 'mikko', 'tuomainen', 'in', 'charge', 'of', 'finnair', 's', 'internet', 'sales']"
631,`` Stonesoft sees great promise in the future of IPv6 .,1,"['stonesoft', 'sees', 'great', 'promise', 'in', 'the', 'future', 'of', 'ipv']"
632,`` The combined activities will create value for shareholders and be good for our employees and customers .,1,"['the', 'combined', 'activities', 'will', 'create', 'value', 'for', 'shareholders', 'and', 'be', 'good', 'for', 'our', 'employees', 'and', 'customers']"
633,`` The trend in the sports and leisure markets was favorable in the first months of the year .,1,"['the', 'trend', 'in', 'the', 'sports', 'and', 'leisure', 'markets', 'was', 'favorable', 'in', 'the', 'first', 'months', 'of', 'the', 'year']"
634,"`` We continued actively to focus R&D and to position our offering away from point solutions towards dynamic end-to-end solutions , '' Ervio stated .",1,"['we', 'continued', 'actively', 'to', 'focus', 'r', 'd', 'and', 'to', 'position', 'our', 'offering', 'away', 'from', 'point', 'solutions', 'towards', 'dynamic', 'end', 'to', 'end', 'solutions', 'ervio', 'stated']"
635,16 February 2011 - Finnish industrial machinery company Metso Oyj ( HEL : MEO1V ) said today it will deliver minerals processing equipment and basic engineering to Canadian miner Northland Resources ( OSL : NAUR ) ( TSE : NAU ) .,1,"['february', 'finnish', 'industrial', 'machinery', 'company', 'metso', 'oyj', 'hel', 'meo', 'v', 'said', 'today', 'it', 'will', 'deliver', 'minerals', 'processing', 'equipment', 'and', 'basic', 'engineering', 'to', 'canadian', 'miner', 'northland', 'resources', 'osl', 'naur', 'tse', 'nau']"
636,27 January 2011 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today it has won a EUR1 .2 m ( USD1 .6 m ) contract from state-owned Lithuanian Social Insurance Institution ( SODRA ) .,1,"['january', 'finnish', 'it', 'solutions', 'provider', 'affecto', 'oyj', 'hel', 'afe', 'v', 'said', 'today', 'it', 'has', 'won', 'a', 'eur', 'm', 'usd', 'm', 'contract', 'from', 'state', 'owned', 'lithuanian', 'social', 'insurance', 'institution', 'sodra']"
637,"According to Finnish pension insurance company Varma , Varma was the recipient of over two thirds of the revenue of the earnings-related pension cover that was under competitive tendering in Finland .",1,"['according', 'to', 'finnish', 'pension', 'insurance', 'company', 'varma', 'varma', 'was', 'the', 'recipient', 'of', 'over', 'two', 'thirds', 'of', 'the', 'revenue', 'of', 'the', 'earnings', 'related', 'pension', 'cover', 'that', 'was', 'under', 'competitive', 'tendering', 'in', 'finland']"
638,Finnish construction group Lemmink+ñinen has been awarded two road building contracts by the Lithuanian transport administration .,1,"['finnish', 'construction', 'group', 'lemmink', 'inen', 'has', 'been', 'awarded', 'two', 'road', 'building', 'contracts', 'by', 'the', 'lithuanian', 'transport', 'administration']"
639,"Finnish construction group YIT has been awarded a contract to install heating , air conditioning and cooling systems to the new head office of the automobile association ADAC in Munich in Germany .",1,"['finnish', 'construction', 'group', 'yit', 'has', 'been', 'awarded', 'a', 'contract', 'to', 'install', 'heating', 'air', 'conditioning', 'and', 'cooling', 'systems', 'to', 'the', 'new', 'head', 'office', 'of', 'the', 'automobile', 'association', 'adac', 'in', 'munich', 'in', 'germany']"
640,"Finnish flexible packaging manufacturer Suominen Corporation reports net sales of EUR 54.5 mn in the first quarter of 2008 , compared with EUR 54.3 mn a year earlier .",1,"['finnish', 'flexible', 'packaging', 'manufacturer', 'suominen', 'corporation', 'reports', 'net', 'sales', 'of', 'eur', 'mn', 'in', 'the', 'first', 'quarter', 'of', 'compared', 'with', 'eur', 'mn', 'a', 'year', 'earlier']"
641,Finnish forest machinery manufacturer Ponsse has agreed with Volvo on the start of cooperation in Latin America .,1,"['finnish', 'forest', 'machinery', 'manufacturer', 'ponsse', 'has', 'agreed', 'with', 'volvo', 'on', 'the', 'start', 'of', 'cooperation', 'in', 'latin', 'america']"
642,"Finnish Metso Paper has been awarded a contract for the rebuild of Sabah Forest Industries ' ( SFI ) pulp mill in Sabah , Malaysia .",1,"['finnish', 'metso', 'paper', 'has', 'been', 'awarded', 'a', 'contract', 'for', 'the', 'rebuild', 'of', 'sabah', 'forest', 'industries', 'sfi', 'pulp', 'mill', 'in', 'sabah', 'malaysia']"
643,"Finnish Metso Paper has won an order to supply an uncoated fine paper machine to MCC Paper Yinhe , in China .",1,"['finnish', 'metso', 'paper', 'has', 'won', 'an', 'order', 'to', 'supply', 'an', 'uncoated', 'fine', 'paper', 'machine', 'to', 'mcc', 'paper', 'yinhe', 'in', 'china']"
644,Finnish Outokumpu Technology has been awarded several new grinding technology contracts .,1,"['finnish', 'outokumpu', 'technology', 'has', 'been', 'awarded', 'several', 'new', 'grinding', 'technology', 'contracts']"
645,Finnish Rautaruukki has been awarded a contract to supply and install steel superstructures for the Partihallsf+Ârbindelsen bridge in Gothenburg in Sweden .,1,"['finnish', 'rautaruukki', 'has', 'been', 'awarded', 'a', 'contract', 'to', 'supply', 'and', 'install', 'steel', 'superstructures', 'for', 'the', 'partihallsf', 'rbindelsen', 'bridge', 'in', 'gothenburg', 'in', 'sweden']"
646,"Lule+Ñ municipality has awarded YIT a 2-year contract , for property management of about one third of the municipality 's properties , with a total area of 140,000 sq. metres .",1,"['lule', 'municipality', 'has', 'awarded', 'yit', 'a', 'year', 'contract', 'for', 'property', 'management', 'of', 'about', 'one', 'third', 'of', 'the', 'municipality', 's', 'properties', 'with', 'a', 'total', 'area', 'of', 'sq', 'metres']"
647,"The shopping center to be opened in St. Petersburg , Russia in November 2010 will turn the cash flow of Finnish department store chain Stockmann 's Russian operations positive for the first time in 2011 .",1,"['the', 'shopping', 'center', 'to', 'be', 'opened', 'in', 'st', 'petersburg', 'russia', 'in', 'november', 'will', 'turn', 'the', 'cash', 'flow', 'of', 'finnish', 'department', 'store', 'chain', 'stockmann', 's', 'russian', 'operations', 'positive', 'for', 'the', 'first', 'time', 'in']"
648,"According to Atria 's President and CEO Matti Tikkakoski , the company 's Swedish operations significantly improved in the first quarter .",1,"['according', 'to', 'atria', 's', 'president', 'and', 'ceo', 'matti', 'tikkakoski', 'the', 'company', 's', 'swedish', 'operations', 'significantly', 'improved', 'in', 'the', 'first', 'quarter']"
649,"According to CEO Kai Telanne , the company 's newspapers achieved the best financial result ever .",1,"['according', 'to', 'ceo', 'kai', 'telanne', 'the', 'company', 's', 'newspapers', 'achieved', 'the', 'best', 'financial', 'result', 'ever']"
650,"According to Kesko , the company agreed with the city administration about lease of the building in 2006 , its resettlement and construction of a five-star hotel Hilton for 120 rooms .",1,"['according', 'to', 'kesko', 'the', 'company', 'agreed', 'with', 'the', 'city', 'administration', 'about', 'lease', 'of', 'the', 'building', 'in', 'its', 'resettlement', 'and', 'construction', 'of', 'a', 'five', 'star', 'hotel', 'hilton', 'for', 'rooms']"
651,"According to Nordic financial group Nordea 's analyst Sami Sarkamies , this makes Nokia 's portfolio competitive again .",1,"['according', 'to', 'nordic', 'financial', 'group', 'nordea', 's', 'analyst', 'sami', 'sarkamies', 'this', 'makes', 'nokia', 's', 'portfolio', 'competitive', 'again']"
652,"According to Ringman , Finnish paper companies have acquired know-how and capacity in paper recycling , which has turned out to be a successful strategy .",1,"['according', 'to', 'ringman', 'finnish', 'paper', 'companies', 'have', 'acquired', 'know', 'how', 'and', 'capacity', 'in', 'paper', 'recycling', 'which', 'has', 'turned', 'out', 'to', 'be', 'a', 'successful', 'strategy']"
653,"According to Schmardin , Nordea will most likely try to win customers over from other pension fund providers .",1,"['according', 'to', 'schmardin', 'nordea', 'will', 'most', 'likely', 'try', 'to', 'win', 'customers', 'over', 'from', 'other', 'pension', 'fund', 'providers']"
654,"According to the CEO of Nordea Bank Estonia Vahur Kraft , Nordea Finland and Stockmann have been cooperating for more than ten years .",1,"['according', 'to', 'the', 'ceo', 'of', 'nordea', 'bank', 'estonia', 'vahur', 'kraft', 'nordea', 'finland', 'and', 'stockmann', 'have', 'been', 'cooperating', 'for', 'more', 'than', 'ten', 'years']"
655,"Adanac Molybdenum of Canada has ordered grinding technology for its molybdenum project in British Columbia , Canada , while Shalkiya Zinc of Kazakhstan has awarded a contract for grinding technology for the Shalkiya zinc-lead project in Kazakhstan .",1,"['adanac', 'molybdenum', 'of', 'canada', 'has', 'ordered', 'grinding', 'technology', 'for', 'its', 'molybdenum', 'project', 'in', 'british', 'columbia', 'canada', 'while', 'shalkiya', 'zinc', 'of', 'kazakhstan', 'has', 'awarded', 'a', 'contract', 'for', 'grinding', 'technology', 'for', 'the', 'shalkiya', 'zinc', 'lead', 'project', 'in', 'kazakhstan']"
656,All of Raisio 's divisions recorded an operating profit .,1,"['all', 'of', 'raisio', 's', 'divisions', 'recorded', 'an', 'operating', 'profit']"
657,"And the broker repeated its ` buy ' rating , based on expectations that current restructuring will lead to a clear improvement in performance in Europe in 2007 .",1,"['and', 'the', 'broker', 'repeated', 'its', 'buy', 'rating', 'based', 'on', 'expectations', 'that', 'current', 'restructuring', 'will', 'lead', 'to', 'a', 'clear', 'improvement', 'in', 'performance', 'in', 'europe', 'in']"
